"Age","Attrition","BusinessTravel","DailyRate","Department","DistanceFromHome","Education","EducationField","EnvironmentSatisfaction","Gender","HourlyRate","JobInvolvement","JobLevel","JobRole","JobSatisfaction","MaritalStatus","MonthlyIncome","MonthlyRate","NumCompaniesWorked","OverTime","PercentSalaryHike","PerformanceRating","RelationshipSatisfaction","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","SalaryHikePerYear","AverageYearsCompany","AgeToJubilation","DifferentManagers"
45,"No","Travel_Rarely",1005,"Research & Development","7","College","Technical Degree","Very High","Female",48,"Medium","Manager","Directors","Medium","Single",16704,17119,2,"No",11,"Excellent","High","No",21,2,"Better",21,6,8,6,0.523809523809524,10.5,21,"Yes"
32,"No","Travel_Frequently",585,"Research & Development","3","Bachelor","Life Sciences","Low","Male",56,"High","Intern","Research Sci.","High","Married",3433,17360,7,"No",13,"Excellent","Low","Few",10,3,"Good",5,2,1,3,2.6,1.42857142857143,34,"Yes"
31,"No","Travel_Rarely",741,"Research & Development","1","Master","Life Sciences","Medium","Male",69,"High","Intern","Lab. Tech.","High","Married",3477,18103,2,"No",14,"Excellent","Very High","Few",6,2,"Best",5,2,0,3,2.8,3,35,"Yes"
41,"No","Non-Travel",552,"Human Resources","2","Bachelor","Human Resources","High","Male",60,"Low","Junior","H.R.","Medium","Married",6430,20794,7,"No",19,"Excellent","Medium","Few",10,4,"Better",3,2,1,2,6.33333333333333,1.42857142857143,25,"Yes"
40,"No","Travel_Rarely",369,"Research & Development","3","College","Life Sciences","Medium","Female",92,"High","Junior","Directors","Low","Married",6516,5041,3,"Yes",16,"Excellent","Medium","Few",18,3,"Better",1,0,0,0,16,6,26,"Yes"
24,"No","Travel_Rarely",506,"Research & Development","7","Below College","Medical","Medium","Male",91,"High","Intern","Lab. Tech.","Low","Divorced",3907,3622,2,"No",13,"Excellent","Medium","High",6,2,"Best",6,2,1,2,2.16666666666667,3,42,"Yes"
46,"No","Travel_Rarely",717,"Research & Development","4","Master","Life Sciences","High","Male",34,"High","Junior","Representatives","Medium","Single",5562,9697,7,"No",14,"Excellent","Very High","No",19,3,"Better",10,7,0,9,1.4,2.71428571428571,20,"Yes"
35,"No","Travel_Rarely",1370,"Research & Development","6","Master","Life Sciences","Very High","Male",49,"High","Junior","Directors","High","Married",6883,5151,3,"No",16,"Excellent","Medium","Few",17,3,"Better",7,7,0,7,2.28571428571429,5.66666666666667,31,"No"
30,"No","Travel_Rarely",793,"Research & Development","5","Below College","Life Sciences","Medium","Male",33,"High","Intern","Research Sci.","Very High","Married",2862,3811,2,"No",12,"Excellent","Medium","Few",10,2,"Good",10,0,0,8,1.2,5,36,"Yes"
47,"No","Non-Travel",543,"Sales","1","Master","Marketing","High","Male",87,"High","Junior","Sales Executive","Medium","Married",4978,3536,8,"No",11,"Excellent","Very High","Few",4,3,"Bad",1,0,0,0,11,0.5,19,"Yes"
46,"No","Travel_Rarely",1277,"Sales","1","Bachelor","Life Sciences","High","Male",74,"High","Senior","Sales Executive","Very High","Divorced",10368,5596,5,"Yes",12,"Excellent","Medium","Few",13,5,"Good",10,6,0,3,1.2,2.6,20,"Yes"
36,"Yes","Travel_Rarely",1456,"Sales","4","Doctor","Marketing","Medium","Male",96,"Medium","Junior","Sales Executive","Low","Divorced",6134,8658,6,"Yes",13,"Excellent","Medium","High",16,3,"Better",2,2,2,2,6.5,2.66666666666667,30,"No"
32,"Yes","Travel_Rarely",964,"Sales","1","College","Life Sciences","Low","Male",34,"Low","Junior","Sales Executive","Medium","Single",6735,12147,7,"No",15,"Excellent","Medium","No",10,2,"Better",0,0,0,0,30,1.42857142857143,34,"No"
23,"No","Travel_Rarely",160,"Research & Development","2","Below College","Medical","High","Female",51,"High","Intern","Lab. Tech.","Medium","Single",3295,12862,2,"No",13,"Excellent","High","No",3,3,"Bad",3,2,1,2,4.33333333333333,1.5,43,"Yes"
31,"No","Travel_Frequently",163,"Research & Development","6","Below College","Technical Degree","Very High","Female",30,"High","Junior","Directors","Very High","Single",5238,6670,3,"No",20,"Outstanding","Very High","No",9,3,"Good",5,4,1,4,4,3,35,"Yes"
39,"No","Non-Travel",792,"Research & Development","1","Bachelor","Life Sciences","Very High","Male",77,"High","Junior","Lab. Tech.","Very High","Married",6472,8989,2,"Yes",15,"Excellent","Very High","Few",9,2,"Better",9,8,5,8,1.66666666666667,4.5,27,"Yes"
32,"No","Travel_Rarely",371,"Sales","5","Bachelor","Life Sciences","Very High","Male",80,"Low","Senior","Sales Executive","High","Married",9610,3840,4,"No",13,"Excellent","High","Few",10,2,"Bad",4,3,0,2,3.25,2.5,34,"Yes"
40,"No","Travel_Rarely",611,"Sales","3","Master","Medical","Medium","Male",88,"High","Director","Manager","Medium","Single",19833,4349,2,"No",14,"Excellent","Medium","No",21,3,"Good",21,8,12,8,0.666666666666667,10.5,26,"Yes"
45,"No","Travel_Rarely",176,"Human Resources","2","Bachelor","Life Sciences","High","Female",56,"Low","Senior","H.R.","High","Married",9756,6595,5,"No",21,"Outstanding","High","Medium",9,2,"Best",5,0,0,3,4.2,1.8,21,"Yes"
30,"No","Travel_Frequently",1312,"Research & Development","1","Master","Technical Degree","Very High","Female",78,"Medium","Intern","Research Sci.","Low","Single",4968,26427,1,"No",16,"Excellent","Very High","No",10,2,"Better",9,7,0,7,1.77777777777778,10,36,"Yes"
24,"No","Travel_Frequently",897,"Human Resources","3","Bachelor","Medical","Low","Male",59,"High","Intern","H.R.","Very High","Married",2145,2097,1,"No",14,"Excellent","Very High","Few",3,2,"Better",2,2,2,1,7,3,42,"Yes"
30,"Yes","Travel_Frequently",600,"Human Resources","3","Bachelor","Human Resources","High","Female",66,"Medium","Intern","H.R.","Very High","Divorced",2180,9732,7,"No",11,"Excellent","High","Few",6,0,"Good",4,2,1,2,2.75,0.857142857142857,36,"Yes"
31,"No","Travel_Rarely",1003,"Sales","2","Bachelor","Technical Degree","Low","Male",51,"High","Junior","Sales Executive","High","Married",8346,20943,2,"No",19,"Excellent","High","Few",6,3,"Better",5,2,0,2,3.8,3,35,"Yes"
27,"No","Travel_Rarely",1054,"Research & Development","3","Bachelor","Medical","High","Female",67,"High","Intern","Research Sci.","Very High","Single",3445,6152,2,"No",11,"Excellent","High","No",6,5,"Good",6,2,1,4,1.83333333333333,3,39,"Yes"
29,"Yes","Travel_Rarely",428,"Sales","3","Bachelor","Marketing","Medium","Female",52,"Low","Intern","Representatives","Medium","Single",2760,14630,2,"No",13,"Excellent","High","No",2,3,"Better",2,2,2,2,6.5,1,37,"No"
29,"No","Travel_Frequently",461,"Research & Development","1","Bachelor","Life Sciences","Very High","Male",70,"Very High","Junior","Representatives","High","Single",6294,23060,9,"Yes",12,"Excellent","Very High","No",10,5,"Best",3,2,0,2,4,1.11111111111111,37,"Yes"
30,"No","Travel_Rarely",979,"Sales","4","College","Marketing","High","Male",94,"Medium","Senior","Sales Executive","Low","Divorced",7140,3088,3,"No",11,"Excellent","Low","Few",12,2,"Better",7,7,1,7,1.57142857142857,4,36,"No"
34,"No","Travel_Rarely",181,"Research & Development","1","Master","Medical","Very High","Male",97,"Very High","Intern","Research Sci.","Very High","Married",2932,5586,1,"Yes",14,"Excellent","Low","High",6,3,"Better",5,0,1,2,2.8,6,32,"Yes"
33,"No","Non-Travel",1283,"Sales","1","Bachelor","Marketing","Very High","Female",62,"High","Junior","Sales Executive","Medium","Single",5147,10697,9,"No",15,"Excellent","Very High","No",13,2,"Good",11,7,1,7,1.36363636363636,1.44444444444444,33,"Yes"
49,"No","Travel_Rarely",1313,"Sales","4","Master","Marketing","Very High","Female",80,"High","Junior","Sales Executive","Very High","Single",4507,8191,4,"No",12,"Excellent","High","No",8,1,"Best",5,1,0,4,2.4,2,17,"Yes"
33,"Yes","Travel_Rarely",211,"Sales","5","Bachelor","Life Sciences","Low","Female",74,"High","Senior","Sales Executive","Low","Single",8564,10092,3,"Yes",20,"Outstanding","High","No",11,2,"Good",0,0,0,0,40,3.66666666666667,33,"No"
38,"No","Travel_Frequently",594,"Research & Development","1","College","Medical","High","Female",75,"Medium","Intern","Lab. Tech.","Medium","Married",2468,15963,5,"No",14,"Excellent","Medium","Few",9,4,"Good",6,1,0,5,2.33333333333333,1.8,28,"Yes"
31,"Yes","Travel_Rarely",1079,"Sales","5","Master","Marketing","Low","Male",70,"High","Senior","Sales Executive","High","Married",8161,19002,3,"No",13,"Excellent","Low","High",10,2,"Better",1,0,0,0,13,3.33333333333333,35,"Yes"
29,"No","Travel_Rarely",590,"Research & Development","2","Bachelor","Technical Degree","Very High","Female",91,"Medium","Intern","Research Sci.","Low","Divorced",2109,10007,2,"No",13,"Excellent","High","Few",1,2,"Better",1,0,0,0,13,0.5,37,"Yes"
30,"No","Travel_Rarely",305,"Research & Development","5","Bachelor","Life Sciences","High","Male",58,"Very High","Junior","Representatives","High","Married",5294,9128,4,"No",16,"Excellent","High","Few",10,3,"Better",7,0,1,7,2.28571428571429,2.5,36,"No"
32,"No","Non-Travel",953,"Research & Development","2","Master","Technical Degree","Medium","Male",65,"High","Intern","Research Sci.","Medium","Single",2718,17674,3,"No",14,"Excellent","Medium","No",12,3,"Better",7,7,0,7,2,4,34,"No"
38,"No","Travel_Rarely",833,"Research & Development","5","Bachelor","Medical","Medium","Male",60,"Low","Junior","Representatives","Very High","Married",5811,24539,4,"Yes",16,"Excellent","High","Few",15,2,"Better",1,0,1,0,16,3.75,28,"Yes"
43,"Yes","Travel_Frequently",807,"Research & Development","5","Bachelor","Technical Degree","High","Male",38,"Medium","Intern","Research Sci.","High","Married",2437,15587,10,"Yes",16,"Excellent","Very High","Few",6,4,"Better",1,0,0,0,16,0.6,23,"Yes"
42,"No","Travel_Rarely",855,"Research & Development","4","Bachelor","Medical","Medium","Male",57,"High","Intern","Lab. Tech.","Medium","Divorced",2766,8952,9,"No",22,"Outstanding","Medium","High",7,6,"Good",5,3,0,4,4.4,0.777777777777778,24,"Yes"
55,"No","Travel_Rarely",478,"Research & Development","1","Bachelor","Medical","High","Male",60,"Medium","Director","Directors","Low","Married",19038,19805,9,"No",12,"Excellent","Medium","High",34,2,"Better",1,0,0,0,12,3.77777777777778,11,"Yes"
33,"No","Non-Travel",775,"Research & Development","2","Bachelor","Technical Degree","Very High","Male",90,"High","Junior","Research Sci.","Medium","Divorced",3055,6194,6,"No",15,"Excellent","Very High","Medium",11,2,"Good",9,8,1,7,1.66666666666667,1.83333333333333,33,"Yes"
41,"No","Travel_Rarely",548,"Research & Development","3","Master","Life Sciences","High","Male",94,"High","Intern","Lab. Tech.","Low","Divorced",2289,20520,2,"No",20,"Outstanding","Medium","Medium",5,2,"Better",5,3,0,4,4,2.5,25,"Yes"
34,"No","Non-Travel",1375,"Sales","3","Bachelor","Life Sciences","Very High","Male",87,"High","Junior","Sales Executive","High","Divorced",4001,12313,2,"Yes",14,"Excellent","High","Few",15,3,"Better",15,14,0,7,0.933333333333333,7.5,32,"Yes"
53,"No","Non-Travel",661,"Research & Development","1","Master","Medical","Low","Female",60,"Medium","Manager","Directors","High","Married",12965,22308,5,"Yes",20,"Outstanding","Very High","High",27,2,"Good",3,2,0,2,6.66666666666667,5.4,13,"Yes"
43,"No","Travel_Rarely",244,"Human Resources","1","Bachelor","Life Sciences","Medium","Male",97,"High","Intern","H.R.","Very High","Single",3539,5033,1,"No",13,"Excellent","Medium","No",10,5,"Better",9,7,1,8,1.44444444444444,10,23,"Yes"
34,"No","Travel_Rarely",511,"Sales","2","College","Life Sciences","Very High","Female",32,"Low","Junior","Sales Executive","Very High","Single",6029,25353,6,"No",12,"Excellent","Low","No",6,3,"Better",2,2,2,2,6,1,32,"No"
21,"Yes","Travel_Rarely",337,"Sales","3","Below College","Marketing","Medium","Male",31,"High","Intern","Representatives","Medium","Single",2679,4567,2,"No",13,"Excellent","Medium","No",1,3,"Better",1,0,1,0,13,0.5,45,"Yes"
38,"No","Travel_Rarely",1153,"Research & Development","2","College","Other","Very High","Female",40,"Medium","Intern","Lab. Tech.","High","Married",3702,16376,2,"No",11,"Excellent","Medium","Few",5,3,"Better",5,4,0,4,2.2,2.5,28,"Yes"
22,"Yes","Travel_Rarely",1294,"Research & Development","3","Below College","Medical","High","Female",79,"High","Intern","Lab. Tech.","Low","Married",2398,15999,2,"Yes",17,"Excellent","High","No",1,6,"Better",1,0,0,0,17,0.5,44,"Yes"
31,"No","Travel_Rarely",196,"Sales","7","Master","Marketing","Low","Female",91,"Medium","Junior","Sales Executive","Very High","Married",5468,13402,2,"No",14,"Excellent","Low","Medium",13,3,"Better",12,7,5,7,1.16666666666667,6.5,35,"Yes"
51,"No","Travel_Rarely",942,"Research & Development","2","Bachelor","Technical Degree","Low","Female",53,"High","Senior","Manager","High","Married",13116,22984,3,"No",11,"Excellent","Very High","No",15,2,"Better",2,2,2,2,5.5,5,15,"No"
37,"No","Travel_Rarely",589,"Sales","3","College","Marketing","Medium","Male",46,"Medium","Junior","Sales Executive","Medium","Married",4189,8800,2,"No",14,"Excellent","Low","Medium",5,2,"Better",5,2,0,3,2.8,2.5,29,"Yes"
46,"No","Travel_Rarely",734,"Research & Development","1","Master","Medical","High","Male",46,"High","Director","Directors","Very High","Divorced",19328,14218,8,"Yes",17,"Excellent","High","Few",24,3,"Better",2,1,2,2,8.5,3,20,"No"
36,"No","Travel_Rarely",1383,"Research & Development","3","Bachelor","Life Sciences","Very High","Male",90,"High","Senior","Representatives","Low","Married",8321,25949,8,"Yes",13,"Excellent","Very High","Few",15,1,"Better",12,8,5,7,1.08333333333333,1.875,30,"Yes"
44,"Yes","Travel_Frequently",429,"Research & Development","1","College","Medical","High","Male",99,"High","Intern","Research Sci.","Medium","Divorced",2342,11092,2,"Yes",12,"Excellent","High","High",6,2,"Good",5,3,2,3,2.4,3,22,"Yes"
37,"No","Travel_Rarely",1239,"Human Resources","3","College","Other","High","Male",89,"High","Junior","H.R.","Medium","Divorced",4071,12832,3,"No",13,"Excellent","High","No",19,4,"Good",10,0,4,7,1.3,6.33333333333333,29,"Yes"
35,"Yes","Travel_Rarely",303,"Sales","6","Bachelor","Life Sciences","High","Male",84,"High","Junior","Sales Executive","Very High","Single",5813,13492,2,"Yes",18,"Excellent","Very High","No",10,2,"Better",10,7,7,7,1.8,5,31,"Yes"
33,"No","Travel_Rarely",867,"Research & Development","3","Master","Life Sciences","Very High","Male",90,"Very High","Intern","Research Sci.","Low","Married",3143,6076,7,"No",19,"Excellent","Medium","Few",14,1,"Better",10,8,7,6,1.9,2,33,"Yes"
28,"No","Travel_Rarely",1181,"Research & Development","1","Bachelor","Life Sciences","High","Male",82,"High","Intern","Research Sci.","Very High","Married",2044,5531,2,"No",11,"Excellent","High","Few",5,6,"Best",5,3,0,3,2.2,2.5,38,"Yes"
39,"No","Travel_Rarely",1253,"Research & Development","3","Below College","Medical","High","Male",65,"High","Senior","Directors","High","Single",13464,7914,8,"No",21,"Outstanding","High","No",9,3,"Better",4,3,2,2,5.25,1.125,27,"Yes"
46,"No","Non-Travel",849,"Sales","6","College","Life Sciences","Medium","Male",98,"Medium","Junior","Sales Executive","Medium","Single",7991,25166,9,"No",15,"Excellent","High","No",6,3,"Better",2,2,2,2,7.5,0.666666666666667,20,"No"
40,"No","Travel_Rarely",616,"Research & Development","1","College","Life Sciences","High","Female",99,"High","Intern","Lab. Tech.","Low","Married",3377,25605,5,"No",17,"Excellent","Very High","Few",7,5,"Good",4,3,0,2,4.25,1.4,26,"Yes"
42,"No","Travel_Rarely",1128,"Research & Development","4","Bachelor","Medical","Medium","Male",95,"Very High","Junior","Representatives","Low","Married",5538,5696,6,"No",18,"Excellent","High","Medium",10,2,"Good",0,0,0,0,36,1.66666666666667,24,"No"
35,"No","Non-Travel",1180,"Research & Development","1","College","Medical","Medium","Male",90,"High","Junior","Directors","Very High","Divorced",5762,24442,3,"No",14,"Excellent","High","Few",15,6,"Better",7,7,1,7,2,5,31,"No"
38,"No","Non-Travel",1336,"Human Resources","1","Bachelor","Human Resources","Low","Male",100,"High","Intern","H.R.","Medium","Divorced",2592,7129,6,"No",13,"Excellent","Very High","High",13,3,"Better",11,10,3,8,1.18181818181818,2.16666666666667,28,"Yes"
34,"Yes","Travel_Frequently",234,"Research & Development","3","Master","Life Sciences","Very High","Male",93,"High","Junior","Lab. Tech.","Low","Married",5346,6208,5,"No",17,"Excellent","High","Few",11,3,"Good",7,1,0,7,2.42857142857143,2.2,32,"No"
37,"Yes","Travel_Rarely",370,"Research & Development","3","Master","Medical","Very High","Male",58,"High","Junior","Directors","Low","Single",4213,4992,2,"No",15,"Excellent","Medium","No",10,4,"Bad",10,3,0,8,1.5,5,29,"Yes"
39,"No","Travel_Frequently",766,"Sales","5","Bachelor","Life Sciences","High","Male",83,"High","Junior","Sales Executive","Very High","Divorced",4127,19188,3,"No",18,"Excellent","Very High","Few",7,6,"Better",2,1,2,2,9,2.33333333333333,27,"No"
43,"No","Non-Travel",343,"Research & Development","3","Bachelor","Life Sciences","Low","Male",52,"High","Intern","Research Sci.","High","Single",2438,24978,5,"No",13,"Excellent","High","No",7,2,"Good",3,2,1,2,4.33333333333333,1.4,23,"Yes"
41,"No","Travel_Rarely",447,"Research & Development","2","Bachelor","Life Sciences","Medium","Male",85,"Very High","Junior","Representatives","Medium","Single",6870,15530,4,"No",12,"Excellent","Low","No",11,3,"Bad",3,2,1,2,4,2.75,25,"Yes"
41,"No","Travel_Rarely",796,"Sales","2","Below College","Marketing","High","Female",81,"High","Senior","Sales Executive","High","Divorced",10447,26458,1,"Yes",13,"Excellent","Very High","Few",23,3,"Best",22,14,13,5,0.590909090909091,23,25,"Yes"
30,"No","Travel_Rarely",1092,"Research & Development","3","Bachelor","Medical","Low","Female",64,"High","Senior","Directors","High","Single",9667,2739,10,"No",14,"Excellent","Medium","No",9,3,"Better",7,7,0,2,2,0.9,36,"Yes"
26,"Yes","Travel_Rarely",920,"Human Resources","5","College","Medical","Very High","Female",69,"High","Intern","H.R.","Medium","Married",2148,6889,1,"Yes",11,"Excellent","High","No",6,3,"Better",5,1,1,4,2.2,6,40,"Yes"
46,"Yes","Travel_Rarely",261,"Research & Development","5","College","Medical","Very High","Female",66,"High","Junior","Representatives","Medium","Married",8926,10842,5,"No",22,"Outstanding","Very High","Few",13,2,"Best",9,7,3,7,2.44444444444444,2.6,20,"Yes"
40,"No","Travel_Rarely",1194,"Research & Development","1","Bachelor","Life Sciences","High","Female",52,"High","Junior","Representatives","Very High","Divorced",6513,9060,5,"No",17,"Excellent","Very High","Few",12,3,"Better",5,3,0,3,3.4,2.4,26,"Yes"
34,"No","Travel_Rarely",810,"Sales","3","College","Technical Degree","Medium","Male",92,"Very High","Junior","Sales Executive","High","Married",6799,22128,2,"No",21,"Outstanding","High","Medium",10,5,"Better",10,8,4,8,2.1,5,32,"Yes"
58,"No","Non-Travel",350,"Sales","1","Bachelor","Medical","Medium","Male",52,"High","Manager","Manager","Medium","Divorced",16291,22577,5,"No",22,"Outstanding","Very High","Few",37,0,"Good",16,9,14,14,1.375,7.4,8,"Yes"
